"","cost_mnm_interact","cost_mnm_noInteract","main_mnm","mon_mnm","one_mnm"
"751",-13.2300822616903,-12.5592202898417,-9.61820956758691,-11.9550385366457,-11.5394752235344
"752",-6.76351347525437,-8.43972160178593,-8.3438033971702,-9.60813711975476,-10.3364054437643
"753",-24.7604487023454,-26.0461201102796,-26.0460667342807,-28.0370231288933,-27.2023678543341
"754",-22.8555906126794,-24.7850833494458,-26.4648865202951,-23.2064710872776,-21.8428234423544
"755",-10.209055416894,-10.6633447081331,-12.636050580822,-12.6544134041704,-14.6345242014084
"756",-5.45483147678972,-6.0965093220541,-5.49398630563432,-7.89306300673831,-7.14840412312488
"757",-1.32801828613958,-3.17673916718391,-0.194271403674254,-2.93647185167509,-2.08668523466941
"758",-9.59535850846527,-4.81650190546224,-6.27015702528176,0.956953191873734,-1.01061750877334
"759",-18.4589640408245,-19.3437813156033,-17.2563453335468,-18.5811972406124,-19.1498266052816
"760",-2.24506345806444,-2.39376476493874,-1.60900184339121,0.540080647288304,-0.595547103904053
"761",-11.3305258201505,-13.2854309627527,-9.97835712337256,-14.0105183422323,-11.9692229007832
"762",-29.0700139850276,-28.7844183170321,-26.7279732828461,-12.1354674050695,-13.6385369313298
"763",-17.6758728349097,-13.0517216482377,-10.8712975658571,-5.95013977052141,-7.94127605662974
"764",-26.385025680902,-28.1468337022516,-26.5257743674605,-28.3588265185567,-27.5898393276758
"765",-19.1964667623475,-20.5013789577073,-13.7820997271775,-21.1305256879134,-15.4581478800543
"766",-7.93500739150664,-6.44606703694313,-7.45474454428545,-5.92550001008012,-7.67943191347623
"767",-25.3820309340107,-26.2116298026267,-17.0655436133171,-26.4499726003428,-18.830531664472
"768",-7.6756426141409,-6.5995451446026,-2.245235915052,-7.52310943964661,-4.22867424306232
"769",-26.3385523693597,-25.8621410406432,-20.6853794686167,-18.2925407175848,-18.6220551027181
"770",-15.5338412004686,-16.9785244450416,-16.6315487807326,-18.2280535666114,-18.6157267563443
"771",-8.56973505125043,-9.75211715356619,-9.502908007933,-9.46508627331281,-10.9046812949736
"772",-9.00037081437054,-10.6704519011271,-10.7715695291164,-11.8397726194835,-12.4929618262928
"773",-20.6963028969025,-22.2241998033407,-17.9875279022659,-19.3314826603846,-18.9597745623563
"774",-11.9486125943217,-12.9922485371496,-9.85220713712081,-11.629428905894,-11.8372197169184
"775",-5.26644972768575,-7.14500506195232,-7.50740791077695,-9.14113679420704,-7.97822147410679
"776",-29.384222711156,-28.1851959780797,-29.2511785712901,-29.5136898543386,-31.0891363858148
"777",-15.1774382240353,-16.0654645609895,-7.79932629368975,-10.4247426629478,-9.76497017817455
"778",-34.8837105791414,-31.3966829537599,-33.2013578755578,-29.4392381456422,-27.6686768423527
"779",-10.9835592207688,-12.8834995896938,-6.87233871446896,-7.75680204810592,-6.90650345548034
"780",-6.97602086363597,-8.22129466881818,-9.04057404972547,-10.0199309140765,-10.8792233618365
"781",-25.9002875822377,-26.9436071933854,-18.9972768729537,-22.0074756204292,-19.6752030362518
"782",-9.58207598155538,-11.5643363765631,-7.67909796573205,-10.6693271123207,-9.36842557541724
"783",2.00976573927151,2.24938746568255,0.706276768727557,0.251664560191803,-1.08069745918841
"784",-11.9774384020207,-13.9333841596477,-8.24733495200038,-9.21820334692785,-7.07602505528125
"785",-14.6551092466116,-11.5572361079003,-13.4936293385282,-13.3069827786327,-15.3069348063457
"786",-34.1276112858946,-28.2268241632143,-29.0700175822313,-26.1989077137453,-28.1802830766292
"787",-10.2604745062676,-9.88244722285815,-3.10818622031699,0.426052068978243,1.21889565752428
"788",-9.72393410556234,-11.6435807783988,-4.12284842124996,-11.0988937949371,-6.08656356865428
"789",-10.7952951877274,-9.93256313230858,-8.86645815125153,-5.26410628088083,-6.47195757444453
"790",-19.7667068901421,-21.6627811150224,-15.3310479695503,-14.4136670155056,-13.3362115636996
"791",-14.6293378946216,-13.4634059294418,-11.222115410233,-11.7652187605595,-12.0222973418517
"792",-14.3893364123626,-16.0488741647414,-7.75009673563539,-5.55166341462941,-4.88175246892259
"793",-11.3096844610501,-12.6867626246499,0.681590254802632,-2.82344589852862,-0.75955082443936
"794",-22.0638610886117,-19.2020074382691,-21.19695474791,-10.6678217938823,-11.9277342532132
"795",-30.4890467284299,-31.3762378945736,-28.3564575244756,-31.8062640603166,-30.1418875408723
"796",-29.3656569002337,-28.9022576794122,-30.2554451942611,-27.4770310530814,-29.2921960184086
"797",-33.6749954949455,-31.8610916137006,-29.3469296666707,-28.2241137586869,-28.4149586485719
"798",-8.14146644791357,-8.36749495945928,-10.0673719329426,-10.1501866985569,-12.0215276562025
"799",1.8807099515906,0.574665539609735,3.19914541665185,2.27615813154746,1.61927755033452
"800",-24.0786237943707,-24.4997303050722,-22.9034045157523,-26.4094945962472,-22.962133722501
"801",-30.2307634526022,-31.6899750995182,-31.8447669729316,-26.1638352524839,-28.135789159219
"802",-19.8302187479088,-21.1518045195907,-21.1911683116091,-23.0799777063482,-22.3852778993381
"803",-8.47719368091934,-10.3768642870327,-5.98516033071749,-8.21968581667547,-6.67750557019618
"804",-2.52158958244872,-1.42705741184367,-2.48408774045877,-3.21632193561522,-4.45395830159214
"805",-13.6017412233721,-15.5947213318251,-15.0902474283427,-17.1408825347187,-15.9964930745042
"806",-11.9823837194607,-12.8121105495675,-11.1097874478907,-11.6843299967923,-12.3204804743439
"807",-27.6008045190409,-29.4457221561871,-30.1892159653445,-31.2176509329436,-27.9946412922273
"808",-13.8207089646145,-12.8796978285126,-7.03954374596497,-6.12563956758918,-4.27070136401748
"809",-12.5578045493175,-14.5462958560719,-3.66267131359578,-12.6056233769027,-4.42005470569203
"810",-37.5146615303606,-38.4668708423094,-25.6601875660844,-25.8281663731712,-24.6005474498194
"811",-15.7560978462235,-16.2371900738095,-12.236094684931,-8.22865677689857,-7.23734570355107
"812",-26.5044460320111,-19.0993736453938,-19.8202555569131,-20.7461697269939,-21.0207917266502
"813",-15.3648145765209,-13.4056991744734,-9.26673359524342,-11.4299714970016,-10.0207277623489
"814",-18.1607361109069,-20.0441945145261,-10.7719590234022,-15.4821507916165,-12.5537360530379
"815",-14.4612516340099,-16.4222349447671,-10.6339285739547,-10.385872079669,-8.29817733399958
"816",-17.8914261606295,-19.7749518941682,-11.5480396361562,-16.9904272957163,-13.2806161810261
"817",-11.3746940065248,-13.2131726837033,-3.43854420486842,-10.2805055946536,-5.4272727977957
"818",-5.10471440572796,-6.10708171181755,-7.62449156764652,-6.63110244723341,-8.58382887954018
"819",-10.204946326971,-11.6096710896553,-8.20454189074367,-12.1045525411299,-9.85320890670616
"820",-13.4612182171733,-14.5907555210402,-15.7885953157974,-16.0733104100174,-15.2835924580606
"821",-3.22901168428992,-4.70083584143259,-5.38200854006804,-6.70076485616801,-7.05488171762555
"822",-29.1117117184236,-29.8961210054459,-31.351776296705,-31.6532212678646,-31.6033463470054
"823",-21.6988874239652,-23.1298717209483,-23.313855883077,-21.7810680919152,-23.2040639600375
"824",-22.8950644549225,-23.8724510699562,-24.876424797889,-23.9318492674424,-25.1121067664369
"825",-22.5356805585395,-19.0568305964285,-17.1329475169355,-13.7286179160823,-15.1853668862489
"826",-0.747315378472338,-2.4948613904022,-1.8427719668007,-2.14983852645067,-3.10744931873059
"827",-11.9334676836407,-13.8943707564305,-12.3792427784655,-15.8767012571272,-13.3099929190831
"828",-10.3309497857676,-11.7446650307313,-9.12266798183364,-12.047391387767,-11.0487411752684
"829",-9.03926765448632,-10.0520406797081,-11.475541667944,-12.0518959744131,-13.4412541272709
"830",-11.8437422016182,-13.1748022222138,-15.0399073772996,-15.1270576057646,-16.7954448497048
"831",-6.99477811455971,-8.65919987712088,-3.70306294530826,-2.46611333215992,-4.13077817038053
"832",-20.1372352656305,-22.1371423533352,-20.7545942930039,-20.0704279755868,-21.0198331444167
"833",-5.15385117721285,-7.14847089061912,-5.75406053561574,-9.07599017678629,-7.2791464308709
"834",-13.7073482472881,-15.7034133209498,-15.8260476955463,-16.4447002241851,-13.8046053897784
"835",-12.4059604556138,-14.4029759298971,-13.9525003673895,-15.9652681923554,-15.8914712236126
"836",-11.5299945806035,-13.0182207098119,-13.0088121372364,-14.8785605525769,-14.943307103911
"837",-4.78299481164746,-5.9769144809571,-6.57753324576957,-7.84721876089494,-7.9817086099796
"838",-20.9997998893221,-22.6913381258463,-12.3093362033397,-17.7352556219356,-13.5106341584148
"839",-20.2441754902833,-19.1165781016024,-9.50735766434573,-8.8077756906503,-8.66672231449355
"840",-8.90110926222018,-10.4467478840154,-7.88000640325361,-6.51541005174563,-7.52671096090217
"841",-13.1185330401255,-13.4968275953591,-14.342009834309,-13.8594484376765,-15.6721336498296
"842",-17.9154107516442,-18.6891802023398,-18.2732570945788,-4.3563527407135,-5.17834964514036
"843",4.07972387320907,3.92687486712337,2.89329292560299,3.03541650010221,1.24173703892476
"844",-13.3991348001602,-13.6655858063739,-11.5483057184264,-13.4646512182307,-13.0850440326339
"845",-4.43795523690424,-5.89862880403908,-4.4080337589553,-6.87024228068211,-6.36655129222999
"846",-41.2614996687987,-41.8911867890215,-32.0784001317437,-30.1080021744996,-28.5944453951599
"847",-4.37240214372428,-5.5296775743014,-5.14693008313415,-3.73980776564026,-4.11554267025166
"848",-45.602011766844,-47.3843098289799,-42.0985192213134,-44.5242023147608,-43.4807059283623
"849",-26.5550413463579,-28.5523966553783,-29.1341860444249,-28.8344191844937,-25.3372711797184
"850",-9.2932803627017,-11.1363624827009,-10.6785743662399,-12.1253677473128,-12.6669537332241
"851",-10.2871309096138,-11.2902025877551,-9.44530645411522,-6.248897610404,-7.71337030600123
"852",-11.7948778481002,-11.2356343581745,-10.9637280375431,-13.0531423393899,-12.9423199989407
"853",-4.37457787926321,-5.84243427467585,-6.58738459652801,-7.56293523888579,-8.49898370888797
"854",-10.6521924729121,-12.0292857438532,-12.7758256743142,-14.0184869254717,-13.3624469853213
"855",-10.1015090105768,-10.9008313746546,-12.3020773167711,-12.419811102627,-14.1971693139466
"856",-20.6690918400496,-18.2568632999955,-19.7516346005282,-12.9631493803602,-14.8566132187177
"857",-13.3581897349197,-11.9911979260346,-7.99465296319823,-7.01583793079864,-7.55431063209469
"858",-15.5934734002713,-13.0758067470818,-11.7770939265815,-11.4998370269185,-11.8732481755473
"859",-9.47875017625303,-11.3290816622664,-12.4760267810673,-13.3285330216824,-13.9850733565305
"860",-31.0309231040144,-32.6221865202248,-26.5777398562997,-32.6893536957752,-28.0003233466456
"861",-29.3502627482066,-30.7205399921309,-31.8424963116927,-32.54599206562,-31.913496231804
"862",-42.5122380194074,-42.0264350944515,-35.1640209148518,-39.6495067864843,-37.0340172231396
"863",-27.6211306625231,-28.6548612816834,-23.1504451533416,-23.9135695827252,-22.6268087982061
"864",-14.7009861039611,-16.2916325728348,-13.3896979942917,-12.496607489763,-13.5082397881043
"865",-6.28718055596771,-7.89505937498263,-5.17809926693171,-3.42061792165422,-3.20479161994708
"866",-5.23395710022137,-5.83645616441352,-6.24760256110346,-7.30994611026436,-8.24760253617345
"867",-4.37019504045071,-5.68005826300377,-1.87359963071562,-0.981335200566259,-1.10133202647779
"868",-19.3372545380628,-17.5780396129374,-15.7628593593692,-15.871378151625,-16.7833405076587
"869",-19.6625935621618,-20.7867466150354,-21.1365483230975,-15.6848228263542,-17.6058652714058
"870",-8.98748986396066,-9.86650846828383,-2.72613070207766,-8.24230980688738,-3.67553013252029
"871",-12.9181495439691,-11.2705801789684,-10.7031855212224,-9.19975717045198,-10.7126399731865
"872",-23.5333146126959,-21.6757712354375,-23.2209213303679,-23.6550212599,-25.1831336616806
"873",-31.9073986980609,-24.2197595035425,-26.093686783511,-23.5527300021411,-24.9419316036581
"874",-20.3246279655658,-22.3219381892017,-21.2334309027531,-23.722492217885,-23.2313706619188
"875",-8.76628780394321,-10.0596792079233,-10.5497528066813,-11.0335360251235,-12.5178839454402
"876",-19.3404250210019,-13.8065509797613,-11.2999120504777,-15.7436008887564,-12.9588536858313
"877",-22.1963449910769,-23.2281189079919,-21.6682863462837,-24.1306638047112,-23.666679375051
"878",-13.8143544692289,-15.4143680732652,-12.6795673509811,-15.0922020676097,-14.6673504641708
"879",-26.8241879227128,-21.5242502883567,-23.3341283809236,-23.5111851467136,-25.2723564948191
"880",-20.8913830988557,-19.7511801376394,-17.6927077232356,-13.6423185704377,-14.6222211255472
"881",-3.09391552521437,-3.95798359899513,-5.08637621648089,-4.62181101159201,-6.51163901060115
"882",-16.6167090358881,-18.3494592461467,-17.8704784421504,-19.9620386929157,-19.8704724956913
"883",-13.4811160023869,-14.4377834142476,-14.0033868291274,-16.3541942597157,-15.4807524035734
"884",-9.17545412231448,-7.71782727436739,-3.12527984156742,-5.07605026141624,-4.93481350756222
"885",-16.5984124817341,-7.36443100343072,-7.14993793759623,-9.35686161515763,-8.87789988953322
"886",-9.81273303873642,-7.26322554040703,-8.34524625371422,-8.09124688485104,-9.93139672725965
"887",-10.2200221936173,-10.314866269598,-7.37836184047475,-8.05345687714508,-6.78642493892519
"888",-5.46339476570677,0.829696516594634,0.0191703490893502,-1.13331604945293,-1.57225389562304
"889",-10.645356415319,-12.6019750074075,-10.3473222949474,-13.7396862061723,-12.0939413385492
"890",-32.7299880926879,-31.4465870129313,-18.0891176090138,-27.8017904744653,-19.7058267150066
"891",-4.72124006544697,-6.26655203041729,-7.04198332149854,-8.2317807801608,-8.14383873653886
"892",-6.32772118149688,-7.16848656639046,-6.88560505041907,-8.34262164644661,-8.64403395034738
"893",-6.85134459791638,-7.50019103427351,1.67614552222761,-0.0180102874843211,1.52756851232628
"894",-10.2123880081846,-12.156746169113,-14.076854421081,-12.6166805674795,-11.650685487535
"895",-4.13554332161701,-5.80500898246668,-7.60631385879183,-7.42191112400846,-8.40797055041319
"896",-13.6873824107222,-12.8738463316846,-9.90971723598823,-10.6949177387232,-9.21648153521165
"897",0.128258260172107,-0.292180463246428,1.0195809073395,0.139142083653486,-0.355107863071177
"898",-31.8872225354217,-30.5024211996374,-29.9888476259881,-29.3338235166373,-30.6309493669104
"899",-15.2668038226288,-12.9391323347614,-12.5321080291203,-6.92072892373176,-8.01101226652619
"900",-35.5045375053612,-35.6031341990328,-37.596948275974,-31.0456367386515,-30.8301675829952
"901",-29.9360337707185,-23.3503103940025,-16.2038030745312,-16.6937254827961,-17.0609077859361
"902",-15.2263841964582,-16.9315880851681,-17.5276183289173,-17.0722834129279,-17.9272827626206
"903",-28.8307216469988,-30.3600207679141,-31.2716404307183,-27.8851270278857,-29.8531287441875
"904",-18.380713680452,-17.6465923299627,-10.9194115478606,-13.1424701035042,-12.2314165078517
"905",-21.8396900392679,-21.970485380003,-18.9689598968808,-23.609252973894,-19.9815394108756
"906",-7.35541264357371,-9.22947968170259,-9.82891063328956,-9.18516072180556,-10.8717387417971
"907",-13.0986574749,-15.090134381448,-15.119405112351,-16.496119803593,-17.0739649722759
"908",-17.6948524899532,-19.244456298136,-13.6263850127466,-9.20605175542993,-9.67401345400117
"909",-38.7001003045529,-37.4896688801855,-19.6132885550693,-18.4175085472587,-16.2653520760818
"910",-11.425599985134,-13.2129213519912,-12.4272994281332,-8.49038084242003,-9.79339002521615
"911",-6.9959163166075,-7.46776224245544,-9.10923185979862,-7.02388032427867,-9.02143770585029
"912",-28.2283441117955,-30.0790463041333,-23.2441444698149,-23.8362047664746,-23.2829996609758
"913",-18.6642111662112,-20.6046458063815,-7.49986665219297,-12.3226384064807,-7.54740897231338
"914",-6.34311260428938,-5.72455376769869,-7.10544641689357,-7.28920638798927,-8.98282591366975
"915",-22.4561780394022,-23.5862155957444,-19.1545273742601,-22.3322027725172,-21.1446371371021
"916",-41.3721389709255,-43.2503170321709,-36.4920823669794,-42.0174576012828,-38.4448936254552
"917",-14.5875448936716,-16.4011183899025,-9.55434568232068,0.145735148611474,-0.378856671703256
"918",-16.5308163375465,-13.9407157882182,-11.8660121357052,-15.3390188678911,-13.8391872417516
"919",-9.10879707372399,-9.61733605863661,-11.3968841181091,-7.67085987566031,-9.2790632395416
"920",-3.54136054092121,-2.7999634837694,-1.36961976166447,-1.11647819138237,-2.24707219788145
"921",-9.6531934014621,-10.3101908073396,-6.61591652682721,-9.74499277816725,-8.4968648275879
"922",-20.3500445929283,-21.9560667131267,-23.9442521481555,-23.1128458557829,-24.7714094200325
"923",-17.848548550645,-19.7706039831582,-18.4642012463134,-21.7642517426752,-19.5760651056176
"924",-24.6212199056645,-26.3183152343199,-9.99742649720891,-13.3581219419318,-9.72055808792001
"925",-9.33684877611699,-8.63881297207759,-7.28854572596678,-3.53557134932377,-5.37357100911033
"926",-11.172609541033,-8.40823311863096,-6.26026115391868,-5.97740189544069,-6.88612639664666
"927",-21.7361405223996,-21.853496095272,-17.4882590511097,-17.4580392770064,-17.3894687940365
"928",-6.30167662005918,-6.9791607983203,-8.58412508704941,-8.93838931182381,-10.4799614588174
"929",-11.3782450000708,-12.7451861008792,-13.8847103202762,-7.64685387586657,-9.63986585715558
"930",-36.3002422373316,-38.2852169866865,-33.1847495965973,-35.5936071455461,-34.740685763436
"931",-13.4287146908785,-12.254178498884,-6.99758081537801,-6.85839175485769,-6.82030979845486
"932",-35.8233210690089,-37.6797304603834,-38.4552804405963,-39.2168388108939,-37.9204221309294
"933",-27.5702732172655,-28.3402188262307,-27.9696818573434,-30.3218139507363,-29.1178098456872
"934",-2.56180057856651,-4.25824694843148,-1.42183205305924,-5.18517903330374,-3.33597979438209
"935",-13.4600493130471,-15.2924806013269,-16.4667856827564,-17.2662787788355,-18.4380283911245
"936",-16.8346355272373,-18.4214393980612,-11.6989424860268,-15.5283087406137,-11.5516479426307
"937",-18.39867458447,-16.0517978323796,-13.1369748609333,-8.94095118667066,-10.7588867488209
"938",-5.8313645426838,-2.52204592564213,-4.4814142070612,-2.63514650423671,-4.39384661474734
"939",-9.61234671440861,-10.7690584278859,-12.607650241445,-12.0882624027284,-14.0877462157943
"940",-9.67044716781717,-9.09272196415827,-10.7170495743637,-11.0457590823641,-12.7170252975049
"941",-3.89841764634322,-4.24388825281879,-6.22994848440592,-2.78854015733656,-4.66568923440929
"942",-2.86143920718586,10.1232796706113,10.1417693909289,9.22689113449495,8.4374949920822
"943",-6.76800425272326,-5.2387423808243,-4.68058956758597,-4.18996648248848,-5.98081369860651
"944",-16.0444729815197,-16.801619222167,-9.95858604540309,-6.89129292888151,-5.62500283887965
"945",-18.6292605301331,-18.4310198977898,-20.2290336086597,-20.0670896631014,-20.6809448484899
"946",-7.09151558412056,-8.67621070616938,-7.5030367204239,-9.5261817612433,-9.49053226443292
"947",-11.1791529491917,-12.2155782348194,-14.1285648009568,-13.3689196681698,-14.235333400477
"948",-14.4766668434871,-15.4021451700901,-15.589031754848,-17.3933441579248,-17.3386144430844
"949",-20.976269351445,-22.3904196893304,-8.40625158505635,-12.4426815441389,-9.30570742556592
"950",3.58730259437783,1.897545410205,6.94281707076049,4.419634467148,5.20688146412762
"951",-14.7335145192109,-16.4495490893154,-11.0108606312847,-18.2597266162861,-10.7186043686655
"952",-29.4780760596058,-31.1685828339947,-32.5580055556642,-33.1468286086129,-34.4829618539268
"953",-10.9963215968533,-12.7134775089892,-13.2211236125069,-14.6088569079622,-12.5116519952838
"954",-1.07353872960756,-3.07292271902702,-1.99276840608866,-4.61198285531328,-3.23149261668799
"955",-8.77152461215326,-8.51690914615421,-8.62075753460726,-2.85478615395421,-4.48468765674613
"956",-0.16223799926123,-0.758837500106463,-2.14996566123864,-1.90188647569603,-3.68746233807127
"957",-23.1763938311234,-24.0871165038171,-23.2784119076101,-24.7185372470414,-25.0782268419784
"958",-20.6093214354799,-21.7613502441094,-16.5087849796011,-18.4186863498833,-17.0739649722759
"959",-27.5437839674447,-29.2466083781454,-20.7283457550968,-26.6117355342075,-21.3055217732097
"960",-10.9785980221355,-11.332106762132,-11.8061636927512,-11.4202438822684,-13.220340713655
"961",-16.7965409060373,-18.74348579471,-14.0855020214514,-18.6430340465518,-16.0813845059544
"962",-18.459987856265,-20.4598081529741,-21.2498844606934,-22.353550811803,-23.1919334833593
"963",-38.4607497631706,-38.013276059885,-32.4692941211788,-18.2698824832594,-18.4830566206598
"964",-5.96648224800384,-2.63831992184868,-4.15242169744011,-4.44467458313862,-6.13720718450698
"965",-22.8298738333552,-22.8064549230184,-24.8062787112569,-24.6952025455142,-26.6653268899496
"966",-20.1998866722167,-22.1259755399779,-20.2052040768178,-23.6979911919829,-21.7871149201784
"967",-33.1398824426928,-33.370368878687,-34.6649227512768,-33.482890809788,-35.4677797739431
"968",-12.3073874202763,-14.3045549463882,-7.7569032076972,-14.1387378388556,-9.75622957162865
"969",-6.91080425005554,-8.34318849938524,-8.98159114300693,-10.2676116494996,-7.12654037110695
"970",-16.3334637327437,-14.2993647139115,-10.9967553656087,-16.0380246153412,-12.9856366563502
"971",-9.03749569412024,-7.94939735507882,-6.02019592362477,-9.55109234444124,-7.9740373025181
"972",-8.98679721973717,-7.81124565471678,-6.43505142274511,-7.03177290829508,-7.68497095698642
"973",-16.0006197371737,-16.141991531712,-10.4743678877393,-7.06465939627267,-7.19695599556868
"974",-17.5454600792067,-19.4088753309922,-18.4965938756408,-20.8500519303595,-20.4865170676713
"975",-20.8837991004704,-17.210970263605,-19.2100645997096,-19.19663330184,-21.1869646866147
"976",-14.4284372494161,-15.8751040112639,-15.1555444477619,-11.8340962467853,-13.3735822379699
"977",-16.3671740713658,-17.1940508447116,-19.1842069212271,-18.2457321871862,-19.8127246954178
"978",-25.4979088088189,-25.7644463267572,-23.1294795260121,-25.9927208620867,-24.9176784234182
"979",-21.6684081050801,-18.0217849028877,-16.059449882681,-19.6798791645017,-18.0421150619231
"980",-14.0602446910618,-12.8905339601084,-13.0587906489098,-14.6041215465667,-15.0276999173376
"981",-16.8342223185075,-17.4849445815899,-12.8933616663323,-8.21378518039035,-7.59919976128296
"982",-15.9387296562504,-17.8573394158015,-12.4025988181939,-12.317557083292,-10.7432166755577
"983",-14.5049054583252,-14.1528348605368,-13.6427034492114,-10.655233746221,-11.1473233362859
"984",-5.16674703120857,-4.41100795991114,-1.67088577525922,0.94811011174485,-0.805777022275983
"985",-19.6556538336192,-21.1245234956708,-19.3966892510544,-20.5660642797723,-19.9843433089789
"986",-8.41407910993813,-10.2869258233608,-5.75935089710136,-9.58399850955617,-7.36837239349958
"987",-16.1694004551242,-18.0442990924077,-19.2790518899484,-19.5222545314611,-18.8114528115179
"988",-23.3348126191838,-22.7462992824366,-23.7114790735395,-24.5102475927525,-25.7085080761384
"989",-15.9697580864791,-15.28692843264,-11.2605019958226,-11.6182365338386,-12.3538324119385
"990",0.875660716651954,-0.259976502218509,0.741585871505834,0.628813550376518,-0.25505068224351
"991",-33.8184811283559,-35.7550101853693,-34.693458783292,-37.1649093169194,-31.8260681668723
"992",-11.1899777000246,-11.336640759876,-11.3398054489072,-11.766635241403,-12.8244157364029
"993",-16.4403790091335,-16.8436229836524,-8.72893510930001,-15.2260047215092,-7.97891887755467
"994",-2.32029706481188,-0.684431449524764,-2.65842528923586,-1.85320072012642,-3.34656775272711
"995",-10.0474301519838,-11.3231416478188,-11.894423800554,-12.0169778162498,-13.408598447711
"996",-9.6263757026459,-11.577625199218,-3.18476736528137,-6.19225437492604,-5.11651687555291
"997",-11.4805320969488,-10.361237390655,-10.1048729558156,-11.0176298536865,-11.9799860735433
"998",-17.0801521091421,-16.5219689638489,-14.276180273659,-17.7727966032816,-16.2337804660763
"999",-32.3210998185397,-33.1879510178,-35.1838248151772,-21.5171385461338,-22.5073564460596
"1000",-14.9972960092446,-15.9673173685152,-14.8674806935808,-17.6082289103379,-15.3394695249765
