"","mon_mnm1","mon_mnm2","mon_mnm3","mon_mnm4"
"667",-21.1879897647431,-22.3069873707891,-12.4316288510551,-13.5042494816261
"668",-19.0692938404374,-18.8520806139179,-20.8351609008381,-22.6068758890674
"669",-12.0195296829445,-12.9273047481311,-11.0085432191301,-11.6850235284586
"670",-7.46641548129576,-7.96295084048725,-9.57188191384479,-11.5120998121644
"671",-17.4964199691505,-19.0438639712839,-15.7610252361911,-13.5977245847146
"672",-17.6034577551251,-14.615684702668,-12.4801523076577,-13.4125794553946
"673",-22.040248848641,-23.666368467311,-22.3221758452824,-22.2171475981193
"674",-17.336348940904,-19.1500334178188,-13.955068945004,-15.8289248273811
"675",-19.2677180788536,-20.8838231260661,-22.2943855602294,-19.05469046264
"676",-19.8649479268359,-21.4516792666676,-22.3594062391192,-21.9103615059702
"677",-27.4458783549874,-28.3125789794386,-27.8743257360537,-28.2339681892598
"678",-11.8931044271466,-13.1177671786109,-15.0389164849323,-12.6716453455418
"679",-5.24057097567448,-1.11083303168941,-2.37247077127156,-4.35233150453059
"680",-13.1163875486323,-11.7884319764975,-4.94421662264993,-5.77078956583215
"681",-14.867123258576,-16.8427590552861,-16.7836083186465,-12.778132810632
"682",-23.0626575323137,-20.4516766569984,-4.89498667510126,-5.87931125604602
"683",2.10125223097233,3.60224232633606,4.14235954632514,2.19629265386905
"684",-25.3999702838505,-27.2549498171307,-28.7099048585561,-27.449434001633
"685",-20.0804752266099,-21.7927684094413,-17.009426612325,-11.9976745650437
"686",-12.6835566589347,-13.9632383601142,-8.16860380010256,-7.29834792987541
"687",0.531552983703916,0.00241817221820551,1.71936152735796,-0.0545161995436834
"688",-22.5467364784711,-21.5155869634093,-22.9619654396775,-16.3260036065556
"689",-20.3055406300695,-21.7132760567037,-21.7507711516736,-12.4128464559523
"690",-15.4884576459038,-11.7625906995857,-12.9865784713569,-14.1663391947537
"691",-14.3682363272019,-15.0279393771996,-17.0085278280284,-10.1646519721096
"692",-13.8571637095075,-15.8549388651662,-17.4223475613366,-11.7767324840832
"693",-23.4187250363392,-24.9800315498527,-24.7039365483604,-25.2139148423381
"694",-6.6824509334072,-1.28901868263625,1.79157210211753,0.998744400146004
"695",-17.106773491191,-18.0754919586878,-11.7428046095082,-11.3876203859645
"696",-26.7533959591549,-23.8063310398427,-25.8032055373018,-23.6043545814105
"697",-14.3050883277675,-15.6151822218965,-6.42033695206409,-6.92960970505593
"698",-8.82765173113637,-4.85038561484023,-5.79998964251853,-4.81261738938687
"699",-13.4766547217565,-13.5266972933295,-15.2500834527417,-16.2474300708632
"700",-20.8417838972085,-16.1806137125851,-18.1795938842953,-17.5195216271599
"701",-13.9071606928381,-12.5095668673844,-14.0877249919108,-10.8657520293677
"702",-25.1788308869094,-23.6904261230082,-25.261473760885,-26.8494531590943
"703",-27.6051621907358,-26.5191101149693,-28.5190911918223,-30.3351284319757
"704",-3.61257769362613,-5.57575265226137,-6.36693216310396,-6.09988477222848
"705",-12.3058558770293,-7.56063466444891,-3.21330407777312,-3.39206479697205
"706",4.64958651645608,2.69193353720782,1.03029296535777,3.1222139482985
"707",-9.46178540263664,-11.2637332063753,-10.2485309176909,-7.99147416856808
"708",-37.8291365918115,-37.3472620791839,-31.2444073836195,-32.8595558506198
"709",-8.19311096590683,-10.1641257881982,-7.12552041552366,-3.45946822798999
"710",-36.6197772512625,-36.6385455734606,-38.1746623037519,-39.2354293812211
"711",-10.5569085874,-8.81953568534466,-3.84923545096948,-4.8985692670255
"712",-21.6520935379,-19.1364626593277,-14.6770396960285,-15.6057205372262
"713",-23.5924476976953,-25.5905877352171,-27.3901553648354,-24.8786925165705
"714",-14.4899825219182,-16.3511181312538,-18.182585642332,-17.4500502066326
"715",-20.6477945946587,-18.4368200256509,-18.9944787372642,-12.9541290949065
"716",-21.3870128211971,-22.7912722654818,-24.3231582372625,-25.4417760219826
"717",-22.2949371874632,-21.8653192714245,-10.4892387268703,-10.8029442700668
"718",-34.1836844339409,-36.1755435646973,-35.2821998102652,-37.2143246626537
"719",-10.1867497845208,-8.96397646763996,-9.53184097075671,-11.3467158265357
"720",-8.34700094127777,-7.4018388031332,-0.61395685152447,-2.011851176477
"721",-19.0247078310653,-18.8934933401824,-15.4947287139944,-14.6361648904981
"722",-5.1939083033045,-6.38365532533186,-3.69314885703172,-4.66054340989398
"723",-27.0403092667883,-29.0127773152655,-28.9518420713442,-26.8704541435533
"724",-13.2191892832006,-14.3358705748488,-15.4383472612535,-14.9317373223297
"725",-29.0159677363622,-30.8654878547502,-31.0931724216554,-27.7657423504429
"726",-18.6513737114442,-20.5876833668562,-18.2098971017796,-17.6791355381902
"727",-13.2266698749009,-11.7460811949014,-13.1863050826981,-15.1704039892011
"728",-13.6518626049503,-13.9992488868713,-11.4425718585931,-12.5443803064392
"729",-19.2795105854999,-20.0515852933724,-21.0871089679695,-20.8667479296971
"730",-22.4048167643683,-23.0012171969886,-22.8521844335471,-13.0439895530718
"731",-18.1444080620368,-20.0238682325053,-22.0231959793988,-19.7727215155882
"732",0.368234744572684,-1.27199118325443,-2.5980906936549,-2.23676436786937
"733",-8.0411207065096,-8.3388218772405,-8.57029213398755,-8.30731554737097
"734",2.26145137425222,0.950077220879186,-0.569815814383779,-0.968862084920619
"735",-13.0183533754476,-14.8413340107904,-15.4321127066056,-11.8870546972949
"736",-18.5369537811882,-16.745182877052,-16.1522259166007,-15.0832290902604
"737",-5.80793405077466,-7.6475688262137,-8.88568171573151,-8.01659629077767
"738",-18.881682986112,-18.0316184566717,-18.8705612322218,-19.4245791378944
"739",-19.7307856130112,-21.3619529030068,-22.242013006022,-19.9497752931678
"740",-10.5714113461534,-10.7358098995723,-10.8738961684019,-12.7475676695324
"741",-4.70849143760504,-3.23375254402535,-4.94181411045838,-6.74986071790923
"742",-19.765556410085,-21.5281894184878,-23.4206716527316,-21.5630919368301
"743",-34.6334771879114,-31.1390639404904,-21.6237614690708,-23.0637721128959
"744",-13.6089771857128,-15.3736953886363,-17.295007629747,-14.1071778795005
"745",-19.1963856144711,-20.7525077497877,-17.4189686474492,-15.6704509772528
"746",-34.9218516044884,-36.9165594361924,-29.2721514974789,-30.8606214208359
"747",-3.98344738489465,-4.59669132341584,-3.58012968270573,-2.14229567531098
"748",-25.6319205586676,-27.5018416573705,-26.4039220786997,-22.7906252223467
"749",3.46154114759954,3.38567413592572,9.25371762164292,8.8031576262093
"750",-25.179502428848,-26.8513231127536,-26.968856565797,-26.4864047420848
"751",-11.3731904844617,-13.3726283244145,-15.3200373431585,-12.1912075387085
"752",-17.1454361074419,-18.7292713740988,-11.6636983597258,-7.61786047212808
"753",-20.7336300944496,-22.6654958204699,-22.81311000581,-20.3080773538676
"754",-14.684831387165,-16.1802431080796,-16.4309044634815,-16.3388287982561
"755",-19.1443018794522,-18.5966345719456,-18.2248433070599,-19.4024573325421
"756",-25.4332065761786,-27.2230623382106,-28.6802106450643,-29.3638035552573
"757",-16.9551136948265,-17.7883727599131,-13.437549284853,-14.7956246051439
"758",-9.95506291196117,-3.10380898028224,-4.97817372449972,-4.89339413290692
"759",-13.6633709084255,-15.5996250342151,-15.5402981219056,-12.5116519952838
"760",-28.9533600683842,-30.6066205539916,-25.7069638546902,-27.5695913026813
"761",-25.2602227938523,-24.9396786386404,-26.8645652807389,-18.8932819068494
"762",-5.33713594460104,-6.23083649193256,-7.60512339635066,-9.36553987721786
"763",-14.4375562416374,-14.864195814814,-15.1767862520335,-15.9880135906884
"764",-5.27769403299015,-5.76829565039457,-5.61780720082066,-7.49223747822679
"765",3.01404214426793,1.95423389773733,1.93180256036163,0.377208185839518
"766",-28.9975711887397,-25.8938324599852,-21.3716977692449,-17.332481112589
"767",-13.5260323490761,-11.4936988325606,-12.9585301262364,-14.9325636270347
"768",0.408622538446142,-0.879364292622515,-0.264632037925874,-0.294928612975493
"769",-26.2780893227858,-22.4913873576964,-11.9196015253159,-13.8013899556931
"770",-17.5273324606238,-18.6262605135251,-20.4142166357542,-18.9679797590082
"771",-15.1935606248232,-15.9960782632926,-17.7270914448061,-18.272749050659
"772",-9.36410479954603,-11.1915924275635,-12.7966307284223,-9.5731059620493
"773",-39.3257101449173,-34.2882584652322,-26.5953787898683,-26.3464467428815
"774",-16.7850063995489,-17.2766817265492,-18.0408854411314,-14.7191051821644
"775",-0.897855648488566,-1.32312709041515,1.81347117081516,0.0396495982286647
"776",-24.5002192834345,-26.4117255729246,-20.5981256316589,-21.075467993746
"777",-22.2587438054509,-18.4592708809008,-20.0777764868394,-21.8379337000738
"778",0.582711205644411,-1.41720390481629,-2.25490402549809,-1.88723010479631
"779",-11.6300714828859,-12.1536311825822,-10.1996599549223,-12.1433175558711
"780",-19.382830680626,-20.4441236328835,-15.7002724244662,-15.020246501168
"781",-8.4842252816244,-9.43654464666491,-10.5637310137205,-12.1811614548404
"782",-28.5132238867971,-28.4742014339594,-23.9269265849621,-25.4609997785213
"783",-6.10715382080799,-5.63307861176557,-3.98741701921809,-3.71510815393469
"784",-24.7209627224648,-26.6813590588673,-27.9077091782526,-23.8162360680534
"785",-3.3322096047593,-5.31186713860732,-4.85045163720139,-4.20767682654261
"786",-15.9264000319763,-17.8670388372773,-18.3949574312906,-16.2457236217339
"787",-19.7922365607494,-16.9251369631639,-18.7928736720016,-20.3703014276211
"788",-2.38608091863156,-4.20612374045159,-5.57755690196545,-4.89468785519849
"789",-0.678230488924793,-0.0536455663150974,2.71170380981341,0.720472327922342
"790",-7.49766650498345,-8.71347865713333,-10.4781026543648,-8.82589338391982
"791",-21.7230031760323,-21.656633420767,-22.9216329542209,-20.2186778670085
"792",-21.2485568719634,-19.954374185275,-12.2783534979339,-8.34248151573319
"793",-14.055669670459,-13.8040187958207,-9.37059315089262,-6.45985901536397
"794",-3.97373729048782,-5.96353081346478,-7.95244742583047,-6.48405970470409
"795",-9.75250387104467,-10.889880472861,-12.8876231442802,-11.6247602495501
"796",-25.6174298498828,-26.0559161558973,-17.1080289660918,-14.4324021837913
"797",-34.3990944240972,-36.2165794667197,-37.7869581263835,-34.3328150395505
"798",-4.22877913722803,-5.92816974172267,-7.81177011342306,-4.73973192132481
"799",-14.7094421415234,-16.5363740314954,-18.2287120659556,-16.044859647784
"800",-12.940933718708,-14.8643470799454,-8.94965485044708,-6.69439955040965
"801",-14.7781425563444,-14.8535395359842,-4.56690814136663,-6.35113233965407
"802",-22.3194684944805,-23.1938192622073,-21.1429312668994,-22.845710545694
"803",-15.3892646462464,-16.0317427542048,-13.6437905370228,-15.5746526143412
"804",-9.42000639241441,-11.0929430436218,-12.0550902108237,-12.8888280496799
"805",-11.4584391450861,-13.4578082973632,-15.2287447703548,-14.185808151631
"806",-15.6415222467814,-17.3814276694781,-18.7272767960797,-19.6984006922101
"807",-19.7302136186474,-18.9315047771204,-19.9638398608777,-21.7119795388844
"808",-3.66946855599455,4.64714019277722,6.70089545940859,10.2550595103314
"809",-28.881504309865,-28.1728500032235,-30.1392662038555,-29.6621410570599
"810",-24.0653678381305,-24.8611898053808,-26.4298349952974,-21.9113411368166
"811",-42.3738898960572,-33.9299788471014,-8.07835400018955,-10.0691356391709
"812",-13.1420115462251,-14.8412304795968,-15.6736401907782,-13.5273986669576
"813",-11.1922294384817,-13.1808397281888,-15.114640085295,-11.0352140383897
"814",-18.0416071904264,-20.024631380129,-20.106820744701,-20.9480032751934
"815",-24.5228035207458,-24.3362857887932,-23.8273743061634,-24.4752129999048
"816",-16.17383391161,-16.3454822690578,-18.1377025412869,-17.3289767642033
"817",-14.8892442767809,-16.7697836797158,-18.7382152512386,-16.0771357572589
"818",-11.2208800917179,-13.2205047544159,-15.1705119596097,-14.9119110037149
"819",-15.2008181513903,-15.6367725391349,-14.4110062639923,-13.3107871771783
"820",-3.67657603913573,-4.50758975420023,-5.43134401150419,-6.30022395512365
"821",-7.86497804801028,-9.85931150444485,-10.8747273265403,-9.64494986733012
"822",-17.4441133958469,-18.2040587443306,-5.68209384347109,-6.28282243018852
"823",-8.48893829593256,-8.91303677869628,-7.83464776795849,-9.45364517242611
"824",-24.5709332843046,-23.4612421719169,-25.2212842423188,-23.6012918705365
"825",-14.2194296545646,-16.1049915817535,-17.414647116611,-13.6025239291998
"826",-16.2628951529191,-17.6672007116955,-18.5163046682711,-18.7687846648494
"827",-34.1976680386968,-31.2526790451984,-20.9699763414039,-22.3387258161624
"828",-16.6178718892702,-15.6359592703768,-17.5586086545852,-16.6650790800923
"829",-3.26624221109376,-3.06865937930594,-1.72818709053525,-3.13036905492709
"830",-16.5653523478686,-13.0309146404455,-14.0172328635405,-14.7873898544685
"831",-19.6675739314572,-20.4125375700139,-22.3834772551179,-22.3882511042368
"832",-20.6189932954549,-22.609163555945,-19.3209975572393,-14.1193273476798
"833",-9.17289126240036,-9.77463582172939,-10.8470884470628,-11.1232203098536
"834",-29.5777863560932,-31.4243545767581,-28.2242505755328,-23.1040946967912
"835",-6.75768627938049,-4.07514759669794,-1.74619160035543,-1.58657287132155
"836",-27.3803381104536,-28.4256540213919,-26.8568123992216,-24.4470654721965
"837",-23.1079056051621,-20.5263397216109,-19.9041561779781,-21.5747498759177
"838",-21.8226481758365,-23.8226405601163,-25.7678539414989,-23.0416115836485
"839",-18.4132309619065,-18.5929505541782,-19.8271130010928,-21.7998137111549
"840",-16.0066284731158,-12.3018685278436,-14.2955270614334,-11.1480767842291
"841",-19.6480012027205,-21.2862428726535,-22.9758710183702,-24.1635429319821
"842",-7.67645196694655,-9.11288074907024,-9.50414096542968,-5.31993946701404
"843",-8.37786298253422,-10.3744400481368,-12.2031746813354,-11.2182080329935
"844",-33.0694052162558,-33.6379816339521,-31.8573470067922,-33.2039013407142
"845",-11.1928210562287,-12.2971822966099,-12.9495721984157,-10.9758976588134
"846",-16.6662488828014,-18.2924029611384,-16.3353960498665,-15.4539632244682
"847",-17.7692517229075,-19.6601707884745,-16.4536199603574,-15.0086549907614
"848",-36.9208587888623,-38.4087528580261,-28.863076667079,-20.1914262874077
"849",-26.7306194402152,-21.3373270974037,-22.456898151772,-5.48104501732944
"850",-29.8281589208318,-26.0058985459948,-20.9639857982434,-22.0192436801356
"851",-11.1668292697822,1.90258113294042,1.54815750916377,-0.447864148833372
"852",-5.79483226884624,-7.29845254785776,-7.7898913738809,-8.6709777808688
"853",-16.5786547316824,-18.464975644269,-19.7467122322646,-19.2681395711611
"854",-13.7165798194025,-14.6943481756557,-12.7802177941338,-13.7226904897508
"855",-11.7077329151614,-13.1727195459483,-14.603866837561,-11.2136798144563
"856",8.89255737649071,9.35242593929113,7.5118418988892,5.52268025770999
"857",-4.93169454180898,-3.43152502423695,-4.94357894472219,4.96601004995635
"858",-44.0042044690545,-45.6817984703091,-45.7081188582846,-44.6135975488744
"859",-33.281788849653,-22.2682357501514,-21.9934766330538,-22.3050827588867
"860",-19.0324928590705,-20.5293325790113,-18.2796075474896,-17.4043863410458
"861",-6.28163098263258,-6.20249915397985,-7.75676672183104,-9.19133190728601
"862",-9.30057832492738,-9.62157438725952,-7.90847003484772,-8.36500357487061
"863",-36.2649767867185,-37.3260678552567,-39.3081007857404,-41.3078624526376
"864",-5.05846933988665,-5.7255260106736,-6.21976441575038,-5.44759302971197
"865",-32.6405251323706,-32.9485407811422,-33.2230005229947,-34.4297496465872
"866",-10.469513828941,-12.3080901674573,-14.2863228643656,-10.8912015965929
"867",-12.2363778817341,-12.7263129747694,-5.70411461583394,-0.639256197402159
"868",-14.2252444286832,-15.689101447495,-16.0217206087645,-15.4656813365846
"869",-8.89442157663876,-10.5162549770233,-11.6319794418849,-12.3127280966098
"870",-8.52414640220753,-7.11142498311736,-4.61237387521265,-6.39807762980795
"871",-13.7732651748749,-14.0278187477321,-15.4406027982615,-15.9126233439368
"872",-20.6159971872004,-22.3061512250017,-15.4689671749203,-10.6701687514988
"873",-14.9549174918083,-7.24343810904601,-6.15496450630675,-1.47454117462742
"874",-3.52463053299242,-4.24387173419905,-2.19202639623735,-1.69472318724646
"875",-18.5249458225534,-18.7970583321636,-20.6906521496765,-6.4464203577983
"876",-29.5944057825804,-30.3022656893295,-20.1346756758173,-21.1311784392393
"877",2.30014552924238,0.349185618685143,-1.56012586447564,1.84326618788443
"878",-26.3028871557712,-11.0724465052553,-12.7950982815625,-10.8926991220236
"879",-14.7837102886157,-15.2291588455159,-6.31358981382656,-5.52831786630346
"880",-18.6885795372661,-18.28386838987,-12.1591721974927,-12.7420840296866
"881",-9.59225125432264,-11.1766430425909,-4.87373906479821,-3.05669984435061
"882",-9.9202368975869,-11.5919507944185,-10.1044407701854,-9.95188172973787
"883",-11.3253718623257,-13.2454648950629,-9.39126282979273,-9.06151800929528
"884",-33.8114448988019,-32.8304007146622,-34.7260197371346,-34.6162953047683
"885",-11.9297144820545,-13.8204166333811,-15.6167523679041,-12.8864697173844
"886",-9.28235910721339,-9.84538279473669,-9.76015752041488,-9.2855426643086
"887",-26.8683980905186,-27.6680975018128,-28.7585489904206,-23.5044241698233
"888",-33.3171021282386,-35.0670991321213,-35.7740109882347,-33.7245968475576
"889",2.24900666385458,0.926123492945193,-0.0522672017364352,-0.239456826626208
"890",-18.5763842438389,-18.1521589807707,-16.0647273103259,-14.3133961360244
"891",-22.9709831104666,-24.2929174023247,-26.0363776375625,-26.0928993885058
"892",-8.52154994914875,-7.95994720229494,-7.46595675521538,-7.64067954764228
"893",-34.6747688445629,-35.9294731423681,-24.7095815222726,-26.5653415795813
"894",-8.21047394158715,-8.31843262839761,-9.83661399752024,-11.1307509835946
"895",-0.869673970789503,0.0384765639411491,1.95764926078397,0.210204166661979
"896",-5.43482794648459,-5.72660368144692,-6.23017800770567,-8.19358454517924
"897",-23.2976412804633,-16.2189658508363,-9.48970613421759,-11.4407056256978
"898",-3.93143144467957,-5.20598893559746,-3.5407987766712,-2.62539864397489
"899",-6.40690043994477,-7.65528291530288,-7.867368025406,-8.58170560901261
"900",-8.48891925501368,-10.092031618673,-8.42141363877204,-8.69581014156734
"901",-10.9976359836228,-10.0664301185494,-5.44525982919012,-6.15921666879684
"902",-7.92462375383006,-9.86432659386974,-9.3798240566778,-3.24143231187895
"903",-8.81872053365251,-5.65819189829232,-6.44460155955353,-8.21953235963841
"904",-27.4024018326351,-27.0990598859359,-28.840799036714,-28.6544493460911
"905",-17.328903412367,-17.7294101231469,-6.7146445043821,-4.10348524649105
"906",-27.5458268134028,-27.4689760783955,-22.4053813655532,-22.9641439205795
"907",-11.015517053905,-13.0146891162695,-14.2764137303561,-13.6729789357972
"908",-22.6505315028374,-23.9463383695461,-18.0591489849579,-12.2430225808304
"909",-2.77646746010286,-2.39620421241982,-1.18067859898094,-2.5727968943083
"910",-17.578973950685,-18.1782100313231,-17.2567695194026,-18.3562037025264
"911",-4.78924536108882,-6.07945416507388,-4.20020077188154,-3.41764008972634
"912",-19.519812375991,-20.1156622510032,-18.1811405956541,-18.7053185634125
"913",-26.1334673113917,-25.7936411629439,-25.741798880284,-27.1644894754648
"914",-13.9050449592481,-15.8222049341248,-17.0794884278929,-14.2987480472655
"915",-43.9910247371067,-45.8857808182318,-37.4175696777521,-35.5442086766052
"916",-23.3029495088906,-24.3261469484258,-16.0537726955102,-13.280616181026
"917",-20.9323001386291,-21.0265259457998,-20.9814104152496,-20.0198759588185
"918",-0.594914782438764,-1.03001763077319,3.24567702571755,2.37058886587615
"919",-6.92281261788719,-7.82050061563349,-5.78069161997935,-4.28599464074822
"920",-14.1179252016202,-15.0409736982918,-16.6974434749066,-18.6537114945798
"921",-25.4180638465113,-24.5900076426836,-18.2048445916131,-19.3536472547865
"922",-14.1175253619453,-13.6557037756383,-13.2006537350507,-14.2930529813265
"923",-20.047591761527,-20.8678228951082,-15.4905038616952,-13.6129244365974
"924",-24.0679950335653,-25.4525022408903,-24.1586233636082,-24.9356033037973
"925",-7.333099306832,-5.68711271629728,-4.17908394296774,-5.86473677577492
"926",-4.98324558145955,-6.98272406908137,-5.9798165497415,-2.85863629747399
"927",-19.5147020043724,-19.4829878403924,-19.2456908260841,-17.5309649206699
"928",-1.4273056208158,-1.88849492684337,0.698413837234524,3.66705315221268
"929",-16.1126268849013,-17.2950282733052,-17.3529255205666,-14.9069559217284
"930",-13.2620795162084,-15.1517076058627,-10.496264006611,-4.1854185838542
"931",-26.8926919870688,-28.4758801714338,-21.8001590870944,-18.0385495344837
"932",-4.77091723063826,-6.70293896509973,-3.13961122000774,-1.85418182027193
"933",-9.32989997243037,-7.44539044054993,-9.42951870882782,-11.4042969133353
"934",-28.916025564807,-28.51568627408,-21.1804908290508,-21.1388685827486
"935",-13.6521130432466,-14.120930482408,-13.5945850047309,-14.7552901208285
"936",-30.034754441424,-29.9950049467246,-20.011904869826,-17.0957361944185
"937",-22.2488080381575,-23.6982016328376,-25.0521060063266,-24.7976783377548
"938",-1.93877386056988,-2.25165756610433,-4.14820221990927,-5.30490906335189
"939",-25.6961391791068,-27.6939398879055,-23.1386970679635,-17.8438086163943
"940",9.10651819980452,9.12400885452059,7.15401410692401,5.73386615574256
"941",-17.3841909204034,-13.9103879740729,-5.75880059117596,-7.59989074728629
"942",-22.4336846504917,-23.9578168070615,-22.2244621986796,-22.6567263438627
"943",-14.6605387699686,-16.4643880979644,-11.6229658215917,-5.6348814841877
"944",-9.75541673562779,-10.1634236964817,-9.49484433506217,-10.7171131884508
"945",-24.5472982867211,-26.282586601204,-25.5985303857091,-24.8786925165705
"946",-19.9785315468376,-20.8146704719498,-21.3257387100456,-22.8406997296581
"947",-1.53509048674859,-3.09984940393709,-4.8565244591784,-5.56578089881469
"948",-10.7196840642518,-11.9742932332728,-8.02751830777615,-9.51659020715637
"949",-4.37310616867775,-6.16222758213316,-7.68830715346629,-4.63418119117204
"950",-17.220290768328,-17.3197686811072,-15.617166873081,-16.7082006658931
"951",-29.9048840176626,-31.4978391855578,-24.2435060431236,-22.405103339148
"952",-5.67115833045296,-6.00527899805588,5.36839940912369,5.39504196367066
"953",-14.5783876884817,-15.1999003249567,-14.9281401111004,-11.2846794269081
"954",-26.6542711576077,-22.3556500354689,-2.82592499047643,-3.01960584019184
"955",-11.0993594747748,-12.1825779855584,-14.1748427201196,-11.8464154629898
"956",-18.4656971191502,-14.2767341750037,-15.6393477480719,-17.6005736970476
"957",-34.5897918170813,-36.5794676217121,-24.921140302421,-26.6895358066196
"958",-20.685156515157,-22.6275070793557,-23.634829989438,-23.2586955626526
"959",-6.28212014133392,-8.23147936036482,-5.83589321242705,-6.07657550555827
"960",-15.2099361095905,-15.5472557536974,-9.69777908394034,-7.57156986603958
"961",-17.0985707526503,-18.7250202842187,-20.0451215954385,-19.6798415175501
"962",-22.1983629736826,-24.1816938011663,-23.8879510008639,-19.8844559657737
"963",-21.0999916080196,-19.2111985822049,-10.339132329007,-7.01603369078196
"964",-0.868053546979128,-1.88264951961988,-3.34871529245594,-3.35528930136667
"965",-27.013737188397,-28.6326795959597,-11.3884411882706,-13.1237676407206
"966",6.20523408947905,7.42971077553443,6.40648035158373,4.54683053680965
"967",-14.7430007882761,-15.4728271391135,-17.4727042021721,-19.4568615147351
"968",-11.8852070868534,-13.8278906372459,-12.3637537716224,-11.6369583195186
"969",-3.80144600382939,-2.26996148490944,-0.933518458615846,-2.1755771081662
"970",-19.6689017089299,-20.8804416783362,-13.9245835354464,-10.3460094800261
"971",-10.9080372500913,-12.2242525469484,-12.383442156857,-10.6195588118747
"972",-7.80210140816525,-9.55942411415462,-7.66528963266977,-6.68764112296502
"973",-14.3392799252358,-15.2585324942503,-17.0442000807762,-13.3521098150911
"974",-8.54216048734575,-10.4124025930907,-7.70946595007534,-9.6972791660739
"975",-23.7194213884157,-24.8251871664142,-26.2931646188857,-26.3715602604911
"976",-28.4417829541044,-30.1412274954795,-22.1369691075999,-20.9489601794913
"977",-30.9696295638849,-32.6622011108151,-23.5630344588549,-25.0517776171201
"978",-34.5452108559164,-32.264180647927,-33.9784244144905,-35.823839328258
"979",-4.55297027020045,-5.8435917551243,-6.6093861190881,-7.58952717980472
"980",-5.72175906437228,-6.09938741702882,-5.62423729729327,-7.2531016289252
"981",-15.1355360443043,-15.9011130231403,-15.6002420296284,-16.4793132346396
"982",-8.92305224581858,-10.4109092228175,-11.6641482407519,-6.97450022048935
"983",-13.993153903923,-14.9409179971108,-16.3702205601793,-15.8677937969465
"984",-11.0116229470853,-12.7610313318679,-13.3608323257218,-11.5592577277225
"985",-17.8915593846399,-18.7443386337916,-20.6016796872924,-22.5252521276163
"986",-21.3324734647099,-22.0868164124497,-19.8795557466932,-21.4186146272057
"987",-21.0087415007675,-21.408032986167,-23.3114637806899,-22.5451453837077
"988",-7.3829404299663,-6.48868661726332,-4.54104585252367,-6.35247288797115
"989",-17.8585878794221,-19.837018583667,-21.6759822325594,-21.3615459066971
"990",-18.582235008961,-20.0848511661495,-18.5921669874059,-17.0313268827962
"991",-3.59813005566829,-4.17408879359009,-3.47407095873916,-5.1698828095305
"992",-6.54990848477825,-8.28997487405941,-9.03690376612861,-6.8766205672453
"993",-7.47137417700167,-9.43136496300788,-7.49593471891049,-6.48204243490615
"994",2.43903201983068,1.15202810440428,6.54852181510468,10.383158810583
"995",-12.1498037290836,-12.9321518235269,-14.8682697740254,-15.7884051510406
"996",-3.50535164285467,-5.0535538876369,-6.93550052909396,-7.53636873259269
"997",-24.7195527759814,-26.628156691463,-13.7914499371949,-7.61993440881444
"998",-6.54107972367848,-7.68934304586427,-8.98742236826834,-10.2007121045665
"999",-17.418264575584,-18.7648079710922,-16.6928520863984,-12.7217226433186
"1000",-14.5820591107939,-15.9447069511086,-17.583834097665,-18.3571019881155
